network,registered_country_geoname_id
37.200.120.0/21,2017370
37.200.128.0/17,286963
37.201.0.0/16,2921044
37.202.8.0/21,2017370
37.202.16.0/21,3175395
37.202.24.0/21,3144096
37.202.32.0/20,798544
37.202.48.0/21,298795
37.202.56.0/21,3144096
37.202.64.0/18,248816
37.202.128.0/17,130758
37.203.0.0/19,690791
37.203.32.0/23,458258
37.203.40.0/21,2635167
37.203.48.0/21,2963597
37.203.56.0/21,2750405
37.203.64.0/18,3277605
37.203.128.0/18,2635167
37.203.192.0/22,2963597
37.203.200.0/21,2017370
37.203.208.0/24,241170
37.203.216.0/21,2750405
37.203.224.0/20,3175395
37.203.240.0/21,2017370
37.203.248.0/21,2658434
37.204.0.0/16,2017370
37.205.0.0/21,298795
37.205.8.0/21,3077311
37.205.16.0/21,2017370
37.205.24.0/21,3277605
37.205.32.0/21,2629691
37.205.40.0/21,3017382
37.205.48.0/21,2017370
37.205.56.0/21,2635167
37.205.64.0/19,2017370
37.205.96.0/20,3202326
37.205.112.0/21,99237
37.205.120.0/21,2623032
37.205.128.0/17,3175395
37.208.0.0/19,2661886
37.208.32.0/21,3277605
37.208.40.0/21,1522867
37.208.48.0/21,3017382
37.208.56.0/21,2802361
37.208.64.0/20,2017370
37.208.80.0/21,2635167
37.208.88.0/21,2802361
37.208.96.0/21,2017370
37.208.104.0/21,2921044
37.208.112.0/21,2750405
37.208.120.0/21,2017370
37.208.128.0/17,289688
37.209.0.0/17,2921044
37.209.128.0/19,798544
37.209.160.0/21,2510769
37.209.168.0/21,732800
37.209.176.0/20,2658434
37.209.192.0/21,6252001
37.209.200.0/21,3175395
37.209.208.0/20,2635167
37.209.224.0/20,2017370
37.209.248.0/21,272103
37.210.0.0/15,289688
37.212.0.0/14,630336
37.216.0.0/15,102358
37.218.0.0/17,2510769
37.218.128.0/18,1527747
37.218.192.0/20,298795
37.218.208.0/20,6254930
37.218.224.0/21,290557
37.218.232.0/21,719819
37.218.240.0/24,2750405
37.218.248.0/21,2921044
37.219.0.0/16,660013
37.220.0.0/19,2635167
37.220.32.0/21,2750405
37.220.40.0/21,3175395
37.220.48.0/20,3017382
37.220.64.0/20,6290252
37.220.80.0/24,2017370
37.220.88.0/21,2635167
37.220.112.0/20,248816
37.220.128.0/20,719819
37.220.144.0/21,2750405
37.220.152.0/21,2017370
37.220.168.0/21,2750405
37.220.176.0/20,2017370
37.220.192.0/18,719819
37.221.0.0/18,130758
37.221.64.0/24,2017370
37.221.68.0/22,3077311
37.221.72.0/22,2921044
37.221.76.0/22,298795
37.221.80.0/24,241170
37.221.84.0/22,3017382
37.221.88.0/22,3077311
37.221.92.0/22,2921044
37.221.96.0/22,3175395
37.221.100.0/22,798544
37.221.104.0/22,2661886
37.221.108.0/23,6252001
37.221.112.0/24,798549
37.221.116.0/22,3077311
37.221.120.0/22,732800
37.221.124.0/22,617790
37.221.128.0/19,690791
37.221.160.0/21,798549
37.221.176.0/21,6290252
37.221.184.0/21,2017370
37.221.192.0/21,2921044
37.221.200.0/24,2017370
37.221.202.0/24,1522867
37.221.203.0/24,2017370
37.221.207.0/24,1522867
37.221.208.0/21,719819
37.221.216.0/21,2635167
37.221.224.0/21,2661886
37.221.232.0/21,2510769
37.221.240.0/20,3077311
37.222.0.0/15,2510769
37.224.0.0/16,102358
37.225.0.0/16,798544
37.226.0.0/15,3175395
37.228.0.0/18,798544
37.228.64.0/21,1522867
37.228.72.0/21,2802361
37.228.80.0/20,2017370
37.228.96.0/21,2510769
37.228.104.0/21,3144096
37.228.112.0/21,2017370
37.228.120.0/21,2921044
37.228.128.0/24,2629691
37.228.130.0/24,2921044
37.228.131.0/24,130758
37.228.132.0/25,2921044
37.228.133.0/24,130758
37.228.134.0/24,2921044
37.228.135.0/24,130758
37.228.140.0/22,2921044
37.228.192.0/18,2963597
37.229.0.0/16,690791
37.230.0.0/19,2921044
37.230.48.0/21,2635167
37.230.64.0/19,2510769
37.230.96.0/21,2750405
37.230.104.0/21,298795
37.230.112.0/21,2017370
37.230.120.0/21,2802361
37.230.128.0/23,2750405
37.230.138.0/24,2635167
37.230.139.0/24,2017370
37.230.140.0/22,2750405
37.230.152.0/22,2017370
37.230.156.0/22,2750405
37.230.164.0/22,3425505
37.230.168.0/24,2017370
37.230.170.0/24,2750405
37.230.172.0/22,2017370
37.230.176.0/24,2750405
37.230.179.0/24,2017370
37.230.182.0/24,2750405
37.230.184.0/24,2017370
37.230.187.0/24,2750405
37.230.188.0/24,2017370
37.230.200.0/24,2750405
37.230.201.0/24,2017370
37.230.202.0/23,2750405
37.230.212.0/23,2017370
37.230.214.0/23,3425505
37.230.222.0/23,2750405
37.230.224.0/24,2017370
37.230.225.0/24,2750405
37.230.233.0/24,2017370
37.230.234.0/23,2750405
37.230.248.0/24,2017370
37.230.249.0/24,2750405
37.231.0.0/16,285570
37.232.0.0/17,614540
37.232.128.0/17,2017370
37.233.0.0/18,617790
37.233.64.0/23,2661886
37.233.80.0/21,2017370
37.233.88.0/21,660013
37.233.96.0/20,798544
37.233.112.0/21,2017370
37.233.120.0/21,2562770
37.233.128.0/17,614540
37.234.0.0/17,719819
37.235.0.0/23,2782113
37.235.8.0/21,2750405
37.235.16.0/20,130758
37.235.32.0/21,2510769
37.235.40.0/21,2635167
37.235.48.0/28,2782113
37.235.64.0/21,2017370
37.235.72.0/21,298795
37.235.80.0/21,2750405
37.235.88.0/21,3017382
37.235.96.0/24,3077311
37.235.112.0/21,2750405
37.235.120.0/21,2635167
37.235.128.0/17,2017370
37.236.0.0/14,290557
37.240.0.0/14,102358
37.244.0.0/28,6252001
37.244.64.0/18,2635167
37.244.128.0/17,3202326
37.245.0.0/16,290557
37.246.0.0/16,298795
37.247.0.0/19,2661886
37.247.32.0/20,2750405
37.247.48.0/21,3175395
37.247.56.0/21,798544
37.247.64.0/20,2921044
37.247.96.0/20,298795
37.247.120.0/21,2510769
37.247.128.0/17,798544
37.250.0.0/16,2661886
37.251.0.0/17,2750405
37.251.128.0/19,798549
37.251.176.0/20,2750405
37.251.192.0/21,798544
37.251.200.0/21,2750405
37.251.208.0/20,798549
37.251.224.0/20,2921044
37.251.240.0/21,2750405
37.251.248.0/21,798549
37.252.0.0/23,2635167
37.252.16.0/21,2017370
37.252.24.0/23,2635167
37.252.64.0/19,174982
37.252.96.0/21,2510769
37.252.104.0/21,2921044
37.252.112.0/21,3144096
37.252.120.0/21,2750405
37.252.128.0/19,2658434
37.252.160.0/21,6252001
37.252.176.0/21,2750405
37.252.184.0/21,2782113
37.252.192.0/21,2635167
37.252.200.0/23,3017382
37.252.208.0/23,3144096
37.252.216.0/22,174982
37.252.220.0/24,2510769
37.252.221.0/24,783754
37.252.222.0/24,248816
37.252.223.0/24,2921044
37.252.224.0/24,2782113
37.253.0.0/16,3144096
37.254.0.0/15,130758
38.0.0.0/15,6252001
39.0.0.0/24,1814991
39.0.1.0/24,2077456
39.0.2.0/23,1814991
39.1.0.0/16,1668284
39.2.0.0/15,1861060
39.4.0.0/14,1835841
39.8.0.0/13,1668284
39.16.0.0/12,1835841
39.32.0.0/11,1168579
39.64.0.0/11,1814991
39.109.0.0/17,1819730
39.109.128.0/17,1880251
39.110.0.0/15,1861060
39.112.0.0/12,1835841
39.128.0.0/15,1814991
39.192.0.0/10,1643084
40.0.0.0/18,6252001
40.17.0.0/16,2635167
40.18.0.0/15,6252001
40.21.0.0/16,2635167
40.22.0.0/15,6252001
40.25.0.0/16,2635167
40.26.0.0/15,6252001
40.33.0.0/16,2635167
40.35.0.0/16,6252001
40.72.0.0/15,1814991
40.74.0.0/19,6252001
40.125.128.0/17,1814991
40.126.0.0/24,6252001
40.126.64.0/18,1814991
40.126.128.0/18,6252001
40.162.0.0/16,1814991
40.163.0.0/16,6252001
40.169.0.0/16,2635167
40.172.0.0/14,6252001
40.218.0.0/16,2635167
40.219.0.0/16,6252001
40.249.0.0/17,2635167
40.250.0.0/17,6252001
41.0.0.0/13,953987
41.32.0.0/12,357994
41.48.0.0/13,953987
41.57.64.0/20,878675
41.57.80.0/20,2275384
41.57.96.0/20,192950
41.57.120.0/22,2328926
41.57.125.158/32,
41.57.128.0/18,953987
41.58.0.0/16,2328926
41.59.0.0/16,149590
41.60.0.0/20,895949
41.61.0.0/21,953987
41.62.0.0/16,2464461
41.63.0.0/18,895949
41.63.64.0/22,953987
41.63.128.0/19,1062947
41.63.160.0/19,3351879
41.63.192.0/18,3355338
41.64.0.0/15,357994
41.66.0.0/18,2287781
41.66.64.0/18,953987
41.66.192.0/18,2300660
41.67.0.0/18,366755
41.67.64.0/20,2287781
41.67.128.0/18,2328926
41.68.0.0/15,357994
41.70.0.0/17,927384
41.70.128.0/17,3351879
41.71.0.0/17,953987
41.71.128.0/18,2328926
41.72.29.0/24,
41.72.96.0/19,895949
41.72.128.0/19,953987
41.72.160.0/22,192950
41.72.192.0/19,934292
41.73.0.0/20,2328926
41.73.16.0/20,2287781
41.73.32.0/19,953987
41.73.96.0/19,2453866
41.73.128.0/20,2328926
41.73.160.0/19,149590
41.73.224.0/19,2328926
41.74.0.0/20,2395170
41.74.16.0/20,1062947
41.74.45.0/24,
41.74.48.0/20,933860
41.74.64.0/20,2215636
41.74.80.0/20,2300660
41.74.96.0/23,2287781
41.74.112.0/20,149590
41.74.128.0/20,3374766
41.74.144.0/20,953987
41.74.160.0/20,49518
41.74.176.0/20,953987
41.74.208.0/20,1062947
41.74.240.0/20,3351879
41.75.0.0/20,933860
41.75.16.0/20,2287781
41.75.48.0/20,2300660
41.75.64.0/20,2260494
41.75.80.0/20,2328926
41.75.96.0/20,953987
41.75.112.0/20,927384
41.75.128.0/20,953987
41.75.144.0/20,192950
41.75.160.0/19,226074
41.75.192.0/20,2328926
41.75.208.0/20,149590
41.76.0.0/21,1036973
41.76.8.0/21,2413451
41.76.16.0/21,932692
41.76.32.0/21,953987
41.76.40.0/21,934292
41.76.56.0/21,953987
41.76.64.0/20,2328926
41.76.96.0/20,953987
41.76.136.0/21,2287781
41.76.144.0/21,1036973
41.76.152.0/21,2328926
41.76.160.0/21,2287781
41.76.168.0/21,192950
41.76.176.0/21,953987
41.76.184.0/21,192950
41.76.192.0/21,2328926
41.76.200.0/21,953987
41.76.232.0/21,2287781
41.76.240.0/23,933860
41.76.248.0/21,2328926
41.77.0.0/21,895949
41.77.8.0/21,927384
41.77.16.0/21,1062947
41.77.24.0/21,953987
41.77.32.0/21,1036973
41.77.40.0/21,2328926
41.77.48.0/20,953987
41.77.72.0/21,226074
41.77.80.0/21,2233387
41.77.88.0/21,933860
41.77.96.0/20,953987
41.77.112.0/21,2542007
41.77.128.0/21,1036973
41.77.136.0/22,357994
41.77.144.0/24,934292
41.77.152.0/21,953987
41.77.160.0/21,2287781
41.77.168.0/21,2328926
41.77.184.0/21,2420477
41.77.192.0/24,
41.77.200.0/21,953987
41.77.208.0/22,
41.77.216.0/22,2287781
41.77.220.0/22,203312
41.77.232.0/21,934841
41.77.248.0/21,2287781
41.78.4.0/22,953987
41.78.8.0/22,2328926
41.78.12.0/22,2287781
41.78.16.0/22,3351879
41.78.20.0/22,357994
41.78.24.0/22,192950
41.78.28.0/22,953987
41.78.43.221/32,
41.78.44.0/22,2287781
41.78.48.0/21,2361809
41.78.56.0/22,927384
41.78.64.0/22,149590
41.78.68.0/22,2287781
41.78.72.0/22,51537
41.78.76.0/22,878675
41.78.80.0/22,2328926
41.78.84.0/22,2403846
41.78.88.0/22,2328926
41.78.92.0/22,2287781
41.78.97.10/32,
41.78.100.0/22,2328926
41.78.104.0/22,2287781
41.78.108.0/22,366755
41.78.116.0/22,2440476
41.78.120.0/22,239880
41.78.124.0/22,2300660
41.78.128.0/22,953987
41.78.132.0/22,2287781
41.78.136.0/22,2363686
41.78.140.0/22,953987
41.78.144.0/22,2287781
41.78.148.0/22,357994
41.78.152.0/22,2287781
41.78.156.0/22,2328926
41.78.160.0/22,2287781
41.78.168.0/22,149590
41.78.172.0/22,2328926
41.78.176.0/21,2287781
41.78.184.0/21,953987
41.78.192.0/21,203312
41.78.200.0/22,953987
41.78.204.0/22,
41.78.208.0/22,2328926
41.78.212.0/22,953987
41.78.216.0/22,927384
41.78.220.0/22,953987
41.78.224.0/22,2328926
41.78.228.0/22,953987
41.78.236.0/22,2287781
41.78.240.0/22,2400553
41.78.244.0/22,953987
41.78.248.0/22,927384
41.78.252.0/22,2328926
41.79.0.0/22,2287781
41.79.4.0/22,2328926
41.79.8.0/22,192950
41.79.12.0/22,2287781
41.79.16.0/21,953987
41.79.24.0/22,7909807
41.79.28.0/22,878675
41.79.32.0/22,933860
41.79.36.0/22,953987
41.79.44.0/22,433561
41.79.48.0/22,2309096
41.79.56.0/22,878675
41.79.60.0/22,241170
41.79.64.0/22,2328926
41.79.68.0/22,149590
41.79.72.0/21,953987
41.79.84.0/22,2287781
41.79.88.0/22,927384
41.79.92.0/22,953987
41.79.96.0/22,2300660
41.79.100.0/22,2287781
41.79.104.0/21,953987
41.79.112.0/22,2287781
41.79.116.0/22,2328926
41.79.120.0/22,7909807
41.79.124.0/22,3374766
41.79.128.0/22,
41.79.132.0/22,934292
41.79.136.0/22,933860
41.79.140.0/22,2287781
41.79.148.0/22,953987
41.79.152.0/22,2328926
41.79.156.0/22,953987
41.79.168.0/22,192950
41.79.172.0/23,953987
41.79.184.0/22,149590
41.79.188.0/22,878675
41.79.192.0/22,953987
41.79.196.0/22,51537
41.79.200.0/22,2420477
41.79.204.0/22,2328926
41.79.208.0/22,357994
41.79.212.0/22,953987
41.79.216.0/22,2395170
41.79.220.0/22,953987
41.79.224.0/22,433561
41.79.228.0/22,192950
41.79.232.0/22,203312
41.79.236.0/22,2420477
41.79.240.0/22,953987
41.79.244.0/22,1036973
41.79.248.0/24,149590
41.79.252.0/22,192950
41.82.0.0/15,2245662
41.84.0.0/17,953987
41.84.128.0/21,934292
41.84.160.0/19,2287781
41.84.192.0/19,226074
41.84.224.0/19,934841
41.85.0.0/17,953987
41.85.160.0/19,2395170
41.85.192.0/19,878675
41.85.224.0/19,953987
41.86.0.0/19,2275384
41.86.32.0/19,241170
41.86.96.0/19,953987
41.86.128.0/19,2328926
41.86.160.0/19,149590
41.86.192.0/19,953987
41.86.224.0/19,2395170
41.87.0.0/19,927384
41.87.32.0/19,2287781
41.87.64.0/19,2328926
41.87.96.0/19,934292
41.87.128.0/19,2542007
41.87.160.0/20,933860
41.87.192.0/18,953987
41.89.0.0/16,192950
41.91.0.0/16,357994
41.92.0.0/17,2542007
41.92.128.0/21,2233387
41.93.0.0/17,149590
41.93.192.0/18,
41.94.0.0/16,1036973
41.95.0.0/16,366755
41.96.0.0/12,2589581
41.112.0.0/15,953987
41.128.0.0/14,357994
41.132.0.0/14,953987
41.136.0.0/16,934292
41.137.0.0/16,2542007
41.138.32.0/19,2440476
41.138.64.0/21,953987
41.138.72.0/21,933860
41.138.80.0/21,49518
41.138.88.0/22,2395170
41.138.92.0/22,953987
41.138.96.0/19,2361809
41.138.128.0/19,2378080
41.138.160.0/19,2328926
41.138.208.0/20,226074
41.138.224.0/20,1036973
41.138.240.0/20,192950
41.139.0.0/18,2300660
41.139.64.0/18,2287781
41.139.128.0/17,192950
41.140.0.0/14,2542007
41.144.0.0/13,953987
41.152.0.0/15,357994
41.155.0.0/17,2300660
41.155.128.0/17,357994
41.156.0.0/15,953987
41.158.0.0/15,2400553
41.160.0.0/16,934292
41.176.0.0/16,357994
41.177.0.0/16,953987
41.178.0.0/15,357994
41.180.0.0/17,953987
41.182.0.0/16,3355338
41.183.0.0/16,953987
41.184.0.0/16,2328926
41.185.0.0/16,953987
41.186.0.0/16,49518
41.187.0.0/16,357994
41.188.0.0/18,1062947
41.188.64.0/18,2378080
41.188.128.0/18,149590
41.188.192.0/18,953987
41.189.0.0/19,2328926
41.189.32.0/19,2287781
41.189.64.0/19,953987
41.189.96.0/19,2287781
41.189.160.0/19,2300660
41.189.192.0/19,203312
41.189.224.0/19,223816
41.190.0.0/19,2328926
41.190.32.0/19,878675
41.190.65.0/24,
41.190.68.0/22,2300660
41.190.76.0/22,
41.190.80.0/22,203312
41.190.84.0/22,3355338
41.190.88.0/22,2300660
41.190.92.0/22,927384
41.190.96.0/19,3355338
41.190.128.0/19,934292
41.190.160.0/19,2287781
41.190.224.0/22,2233387
41.190.232.0/22,203312
41.190.236.0/22,1062947
41.190.240.0/22,2287781
41.190.244.0/22,933860
41.190.248.0/24,357994
41.190.252.0/22,2287781
41.191.64.0/22,933860
41.191.68.0/22,2287781
41.191.72.0/22,1036973
41.191.76.0/22,226074
41.191.80.0/22,357994
41.191.84.0/22,2395170
41.191.88.0/22,953987
41.191.92.0/22,2287781
41.191.96.0/22,2300660
41.191.100.0/22,2233387
41.191.104.0/22,2275384
41.191.108.0/22,2287781
41.191.116.0/24,895949
41.191.120.0/22,241170
41.191.124.0/22,953987
41.191.192.0/21,192950
41.191.200.0/21,932692
41.191.208.0/22,2287781
41.191.212.0/22,934292
41.191.216.0/22,933860
41.191.220.0/22,2420477
41.191.224.0/21,934292
41.191.232.0/21,878675
41.191.248.0/22,2403846
41.192.0.0/16,953987
41.196.0.0/16,357994
41.197.0.0/16,49518
41.198.0.0/19,934292
41.199.0.0/16,357994
41.200.0.0/15,2589581
41.202.32.0/19,953987
41.202.64.0/18,2287781
41.202.129.0/24,
41.202.160.0/19,366755
41.202.192.0/19,2233387
41.202.224.0/19,226074
41.203.0.0/18,953987
41.203.64.0/18,2328926
41.203.128.0/19,2440476
41.203.160.0/20,953987
41.203.176.0/20,932692
41.203.192.0/20,2453866
41.203.208.0/20,192950
41.203.224.0/20,2361809
41.203.240.0/20,241170
41.204.0.0/19,934841
41.204.32.0/19,2300660
41.204.64.0/19,2233387
41.204.96.0/19,1062947
41.204.128.0/19,149590
41.204.160.0/19,192950
41.204.192.0/19,953987
41.205.0.0/19,2233387
41.205.32.0/19,3351879
41.205.64.0/19,2233387
41.205.96.0/19,357994
41.205.128.0/19,3355338
41.205.160.0/20,2287781
41.205.192.0/19,2542007
41.206.0.0/19,2328926
41.206.32.0/19,192950
41.206.64.0/19,2287781
41.206.96.0/22,934292
41.206.128.0/19,357994
41.206.160.0/19,953987
41.206.224.0/19,2287781
41.207.32.0/19,1062947
41.207.64.0/19,192950
41.207.128.0/19,934292
41.207.160.0/19,2363686
41.207.192.0/19,2287781
41.207.228.0/22,
41.207.232.0/22,934292
41.207.236.0/22,953987
41.207.240.0/21,149590
41.207.248.0/22,2328926
41.207.252.0/22,2300660
41.208.0.0/18,953987
41.208.64.0/18,2215636
41.208.128.0/18,2245662
41.208.192.0/18,953987
41.209.0.0/18,192950
41.209.64.0/18,366755
41.209.128.0/18,2287781
41.210.0.0/18,2300660
41.210.64.0/19,
41.210.128.0/18,226074
41.210.192.0/18,3351879
41.211.0.0/19,2300660
41.211.32.0/19,934841
41.211.64.0/19,934292
41.211.96.0/19,2233387
41.211.128.0/18,2400553
41.211.192.0/19,2287781
41.212.0.0/20,192950
41.212.128.0/17,934292
41.213.0.0/17,953987
41.213.128.0/17,935317
41.214.0.0/17,2245662
41.214.128.0/17,2542007
41.215.0.0/17,192950
41.215.144.0/20,934841
41.215.160.0/20,2300660
41.215.176.0/20,895949
41.215.192.0/20,2287781
41.215.208.0/20,3374766
41.215.224.0/21,2287781
41.215.232.0/21,953987
41.215.240.0/23,357994
41.215.244.0/22,2328926
41.215.248.0/22,934292
41.215.252.0/22,203312
41.216.0.0/24,2287781
41.216.32.0/19,2395170
41.216.64.0/19,895949
41.216.96.0/19,934292
41.216.128.0/20,953987
41.216.144.0/20,2361809
41.216.160.0/20,2328926
41.216.176.0/24,953987
41.216.208.0/21,933860
41.216.216.0/21,2328926
41.216.224.0/22,2542007
41.216.228.0/22,927384
41.216.232.0/22,2233387
41.216.236.0/22,3351879
41.216.240.0/20,2287781
41.217.0.0/17,2328926
41.217.148.0/22,2233387
41.217.186.0/24,
41.217.192.0/22,953987
41.217.196.0/22,2287781
41.217.200.0/22,149590
41.217.204.0/22,2328926
41.217.208.0/22,2287781
41.217.212.0/22,934292
41.217.216.0/22,927384
41.217.220.0/22,192950
41.217.224.0/21,357994
41.217.232.0/21,226074
41.217.240.0/21,953987
41.217.248.0/21,2287781
41.218.0.0/18,366755
41.218.64.0/20,3355338
41.218.128.0/18,357994
41.218.192.0/18,2300660
41.219.0.0/18,2245662
41.219.64.0/18,3355338
41.219.128.0/18,2328926
41.219.192.0/18,2287781
41.220.0.0/20,226074
41.220.16.0/20,878675
41.220.32.0/20,1036973
41.220.64.0/19,2328926
41.220.96.0/20,241170
41.220.112.0/20,192950
41.220.128.0/20,149590
41.220.144.0/20,2589581
41.220.160.0/20,1036973
41.220.176.0/20,149590
41.220.192.0/20,1036973
41.220.208.0/20,226074
41.220.224.0/19,934292
41.221.0.0/20,953987
41.221.16.0/20,2589581
41.221.32.0/19,149590
41.221.64.0/20,1036973
41.221.80.0/20,226074
41.221.96.0/20,927384
41.221.112.0/20,2287781
41.221.144.0/20,878675
41.221.160.0/20,2328926
41.221.176.0/20,2453866
41.221.192.0/20,3374766
41.221.208.0/20,953987
41.221.240.0/20,3351879
41.222.0.0/21,934292
41.222.8.0/21,192950
41.222.16.0/21,895949
41.222.32.0/21,953987
41.222.40.0/21,2328926
41.222.48.0/21,953987
41.222.56.0/21,149590
41.222.64.0/21,2328926
41.222.72.0/22,7909807
41.222.76.0/22,2328926
41.222.80.0/21,2287781
41.222.88.0/21,149590
41.222.96.0/21,934292
41.222.104.0/21,953987
41.222.112.0/21,2309096
41.222.120.0/21,953987
41.222.128.0/21,357994
41.222.136.0/21,953987
41.222.144.0/21,2328926
41.222.152.0/21,953987
41.222.168.0/21,357994
41.222.176.0/21,149590
41.222.184.0/21,927384
41.222.192.0/22,2395170
41.222.196.0/22,203312
41.222.200.0/22,3351879
41.222.204.0/22,241170
41.222.208.0/22,2328926
41.222.212.0/22,953987
41.222.216.0/22,203312
41.222.224.0/21,953987
41.222.232.0/22,2300660
41.222.236.0/22,3351879
41.222.244.0/22,49518
41.222.248.0/21,3351879
41.223.0.0/22,2287781
41.223.4.0/22,149590
41.223.8.0/22,953987
41.223.12.0/22,2287781
41.223.20.0/22,357994
41.223.24.0/22,953987
41.223.28.0/22,2233387
41.223.32.0/21,953987
41.223.40.0/22,3351879
41.223.44.0/22,2328926
41.223.48.0/22,2420477
41.223.52.0/24,357994
41.223.56.0/22,192950
41.223.60.0/22,953987
41.223.64.0/22,2328926
41.223.68.0/22,2287781
41.223.72.0/22,933860
41.223.76.0/22,934292
41.223.80.0/22,3355338
41.223.84.0/22,226074
41.223.96.0/22,2378080
41.223.100.0/22,3351879
41.223.104.0/22,203312
41.223.108.0/22,51537
41.223.116.0/22,895949
41.223.120.0/22,953987
41.223.124.0/22,1036973
41.223.128.0/22,2328926
41.223.132.0/22,2403846
41.223.136.0/22,2328926
41.223.140.0/22,933860
41.223.144.0/22,2328926
41.223.148.0/22,192950
41.223.152.0/22,1036973
41.223.156.0/22,3351879
41.223.160.0/22,366755
41.223.164.0/22,3351879
41.223.172.0/22,953987
41.223.176.6/32,
41.223.180.0/22,149590
41.223.184.0/22,239880
41.223.188.0/22,2287781
41.223.192.0/22,933860
41.223.196.0/22,357994
41.223.200.0/22,366755
41.223.204.0/22,241170
41.223.208.0/22,2287781
41.223.212.0/22,2413451
41.223.216.0/22,241170
41.223.220.0/22,934292
41.223.228.0/22,149590
41.223.232.0/22,2361809
41.223.236.0/22,2589581
41.223.240.0/22,357994
41.223.244.0/22,953987
41.223.248.0/22,2395170
41.223.252.0/22,953987
41.224.0.0/15,2464461
41.232.0.0/22,357994
41.240.0.0/15,366755
41.242.0.0/21,192950
41.242.16.0/20,2215636
41.242.32.0/21,
41.242.40.0/21,953987
41.242.48.0/20,2328926
41.242.75.0/24,
41.242.80.0/22,953987
41.242.84.0/22,
41.242.88.0/22,2420477
41.242.96.0/20,1062947
41.242.112.0/22,2300660
41.242.116.0/22,1024031
41.242.124.0/22,935317
41.242.128.0/22,
41.242.132.0/22,2287781
41.242.140.0/22,49518
41.242.144.0/21,934292
